Prop_0,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,fulldate,fulltime,fulldatewithtime,_c0
,T00049255,A00000165,Credit,Collection from Another Bank,6864,33745.4,Old Age Pension,TD Bank,69159060,2013,10,11,2013-10-11,12:46:03,2013-10-11T12:46:03,15342
,T00026055,A00000086,Credit,Collection from Another Bank,3243,19501.9,,Capital One,93896942,2013,10,11,2013-10-11,16:48:23,2013-10-11T16:48:23,15343
,T00025174,A00000083,Debit,Remittance to Another Bank,3940,34202.4, ,Citigroup,41590857,2013,10,11,2013-10-11,12:18:52,2013-10-11T12:18:52,15344
,T00029117,A00000096,Credit,Collection from Another Bank,44221,91733.5,,Wells Fargo & Co.,68241083,2013,10,11,2013-10-11,12:20:41,2013-10-11T12:20:41,15345
,T00029477,A00000096,Debit,Remittance to Another Bank,644,88949.5, ,Citigroup,66311460,2013,10,11,2013-10-11,15:27:14,2013-10-11T15:27:14,15346
,T00032297,A00000104,Debit,Remittance to Another Bank,578,14821.6,,U.S. Bancorp,82782172,2013,10,11,2013-10-11,08:22:23,2013-10-11T08:22:23,15347
,T00029333,A00000096,Debit,Remittance to Another Bank,2140,89593.5, ,Charles Schwab Corp.,41707503,2013,10,11,2013-10-11,14:60:27,2013-10-11T14:60:27,15348
,T00035679,A00000115,Debit,Remittance to Another Bank,5110,29006.5,Household,Citigroup,51975733,2013,10,11,2013-10-11,16:23:57,2013-10-11T16:23:57,15349
,T00034966,A00000112,Debit,Remittance to Another Bank,2051,26695.4,Household,JPMorgan Chase,41812431,2013,10,11,2013-10-11,08:49:41,2013-10-11T08:49:41,15350
,T00894654,A00003050,Debit,Remittance to Another Bank,9716,58204.9,Household,JPMorgan Chase,72762232,2013,10,11,2013-10-11,08:18:40,2013-10-11T08:18:40,15351
,T00499116,A00001701,Credit,Credit in Cash,12819,66920,,,NA,2013,10,11,2013-10-11,10:12:24,2013-10-11T10:12:24,15352
,T00499278,A00001701,Debit,Remittance to Another Bank,7571,59349,Household,U.S. Bancorp,99692040,2013,10,11,2013-10-11,08:35:21,2013-10-11T08:35:21,15353
,T00498765,A00001699,Debit,Cash Withdrawal,200,24725.6,,,NA,2013,10,11,2013-10-11,10:23:09,2013-10-11T10:23:09,15354
,T00555644,A00001891,Debit,Cash Withdrawal,570,29759.8,,,NA,2013,10,11,2013-10-11,12:28:11,2013-10-11T12:28:11,15355
,T00554189,A00001887,Credit,Credit in Cash,8412,39925.1,,,NA,2013,10,11,2013-10-11,13:01:38,2013-10-11T13:01:38,15356
,T00640197,A00002186,Credit,Collection from Another Bank,5492,23040.4,Old Age Pension,Bank of New York Mellon Corp.,28264111,2013,10,11,2013-10-11,14:00:04,2013-10-11T14:00:04,15357
,T01781364,A00006040,Debit,Remittance to Another Bank,2635,60431.5,Household,Bank of New York Mellon Corp.,45750951,2013,10,11,2013-10-11,10:04:54,2013-10-11T10:04:54,15358
,T01781292,A00006040,Credit,Credit in Cash,22065,63066.5,,,NA,2013,10,11,2013-10-11,08:23:02,2013-10-11T08:23:02,15359
,T00451972,A00001536,Debit,Remittance to Another Bank,13204,23095.8,Household,Capital One,11303443,2013,10,11,2013-10-11,09:04:09,2013-10-11T09:04:09,15360
,T00472938,A00001610,Debit,Remittance to Another Bank,6258,65254.6,Household,Bank of New York Mellon Corp.,10384375,2013,10,11,2013-10-11,11:13:59,2013-10-11T11:13:59,15361
,T02103034,A00007123,Debit,Cash Withdrawal,17800,38623.5,,,NA,2013,10,11,2013-10-11,08:24:10,2013-10-11T08:24:10,15362
,T00270036,A00000925,Debit,Cash Withdrawal,1500,46655.8,,,NA,2013,10,11,2013-10-11,13:43:04,2013-10-11T13:43:04,15363
,T00237659,A00000813,Credit,Collection from Another Bank,12154,43802.2,,TD Bank,19537103,2013,10,11,2013-10-11,13:18:03,2013-10-11T13:18:03,15364
,T01076650,A00003678,Debit,Cash Withdrawal,6300,22997.3,,,0,2013,10,11,2013-10-11,10:46:10,2013-10-11T10:46:10,15365
,T01061936,A00003629,Credit,Collection from Another Bank,15873,47932.9,,Charles Schwab Corp.,68042999,2013,10,11,2013-10-11,12:38:58,2013-10-11T12:38:58,15366
,T01190762,A00004078,Credit,Credit in Cash,23736,74846.8,,,NA,2013,10,11,2013-10-11,14:54:26,2013-10-11T14:54:26,15367
,T00174572,A00000588,Credit,Credit in Cash,7634,34283,,,NA,2013,10,11,2013-10-11,15:20:40,2013-10-11T15:20:40,15368
,T00132612,A00000445,Credit,Collection from Another Bank,18964,52999.5,,PNC Financial Services,80365901,2013,10,11,2013-10-11,08:11:33,2013-10-11T08:11:33,15369
,T00673602,A00002302,Credit,Credit in Cash,12537,28909.7,,,NA,2013,10,11,2013-10-11,13:07:54,2013-10-11T13:07:54,15370
,T00671742,A00002293,Debit,Cash Withdrawal,1900,26589.3,,,NA,2013,10,11,2013-10-11,09:01:32,2013-10-11T09:01:32,15371
,T03284202,A00010911,Debit,Remittance to Another Bank,7312,53804.9,Household,State Street Corp.,70292973,2013,10,11,2013-10-11,12:39:03,2013-10-11T12:39:03,15372
,T00538291,A00001831,Credit,Collection from Another Bank,6480,7080,Old Age Pension,State Street Corp.,75945204,2013,10,11,2013-10-11,12:10:27,2013-10-11T12:10:27,15373
,T01977911,A00006701,Debit,Cash Withdrawal,31400,54687.8,,,NA,2013,10,11,2013-10-11,13:01:11,2013-10-11T13:01:11,15374
,T00392500,A00001334,Debit,Cash Withdrawal,6700,28987,,,NA,2013,10,11,2013-10-11,09:06:37,2013-10-11T09:06:37,15375
,T00431878,A00001468,Credit,Credit in Cash,500,500,,,NA,2013,10,11,2013-10-11,11:32:06,2013-10-11T11:32:06,15376
,T00782152,A00002666,Debit,Remittance to Another Bank,1287,14995.3, ,Citigroup,41393333,2013,10,11,2013-10-11,09:32:06,2013-10-11T09:32:06,15377
,T00353167,A00001200,Debit,Remittance to Another Bank,3156,65820.4,Insurance Payment,Citigroup,13788360,2013,10,11,2013-10-11,11:09:03,2013-10-11T11:09:03,15378
,T00860703,A00002932,Debit,Remittance to Another Bank,7,69762, ,TD Bank,33505654,2013,10,11,2013-10-11,08:48:27,2013-10-11T08:48:27,15379
,T00860631,A00002932,Debit,Remittance to Another Bank,4,69758,Insurance Payment,Bank of New York Mellon Corp.,90010833,2013,10,11,2013-10-11,15:37:18,2013-10-11T15:37:18,15380
,T00783757,A00002671,Credit,Collection from Another Bank,2976,3376,,State Street Corp.,27740109,2013,10,11,2013-10-11,13:50:03,2013-10-11T13:50:03,15381
,T00826144,A00002814,Debit,Remittance to Another Bank,2627,19806.4,Household,TD Bank,14418357,2013,10,11,2013-10-11,11:09:18,2013-10-11T11:09:18,15382
,T03344881,A00011111,Debit,Remittance to Another Bank,4736,68623.7,Household,Bank of America,17909336,2013,10,11,2013-10-11,15:40:01,2013-10-11T15:40:01,15383
,T01145923,A00003920,Credit,Credit in Cash,48615,62015,,,NA,2013,10,11,2013-10-11,12:48:30,2013-10-11T12:48:30,15384
,T00125579,A00000423,Debit,Remittance to Another Bank,1942,15130.3,Household,Bank of New York Mellon Corp.,78170078,2013,10,11,2013-10-11,09:34:03,2013-10-11T09:34:03,15385
,T00154067,A00000517,Credit,Credit in Cash,23755,24855,,,NA,2013,10,11,2013-10-11,11:42:27,2013-10-11T11:42:27,15386
,T00219634,A00000747,Credit,Credit in Cash,4009,26302.8,,,NA,2013,10,11,2013-10-11,09:32:35,2013-10-11T09:32:35,15387
,T00117396,A00000395,Debit,Cash Withdrawal,600,38763,,,NA,2013,10,11,2013-10-11,16:42:34,2013-10-11T16:42:34,15388
,T00117934,A00000396,Debit,Remittance to Another Bank,261,57194.7, ,State Street Corp.,33896279,2013,10,11,2013-10-11,09:00:16,2013-10-11T09:00:16,15389
,T00740449,A00002528,Credit,Collection from Another Bank,4236,24223.7,Old Age Pension,JPMorgan Chase,44526660,2013,10,11,2013-10-11,15:29:45,2013-10-11T15:29:45,15390
,T00511274,A00001750,Credit,Credit in Cash,24863,60036.3,,,NA,2013,10,11,2013-10-11,12:04:53,2013-10-11T12:04:53,15391
,T00544639,A00001852,Credit,Collection from Another Bank,3299,25551.9,,Capital One,77745967,2013,10,11,2013-10-11,16:29:60,2013-10-11T16:29:60,15392
,T01263605,A00004321,Debit,Cash Withdrawal,9900,47739.1,,,NA,2013,10,11,2013-10-11,16:40:35,2013-10-11T16:40:35,15393
,T01657165,A00005622,Credit,Credit in Cash,9450,45553.9,,,NA,2013,10,11,2013-10-11,11:26:42,2013-10-11T11:26:42,15394
,T01635357,A00005546,Credit,Collection from Another Bank,25369,71137.1,,Morgan Stanley,72397291,2013,10,11,2013-10-11,09:27:08,2013-10-11T09:27:08,15395
,T00745330,A00002543,Debit,Cash Withdrawal,2900,24689.4,,,NA,2013,10,11,2013-10-11,12:24:38,2013-10-11T12:24:38,15396
,T01155472,A00003954,Credit,Collection from Another Bank,6109,25436,Old Age Pension,Wells Fargo & Co.,60466706,2013,10,11,2013-10-11,13:37:28,2013-10-11T13:37:28,15397
,T01159880,A00003972,Credit,Credit in Cash,900,900,,,NA,2013,10,11,2013-10-11,12:24:14,2013-10-11T12:24:14,15398
,T00754835,A00002576,Credit,Credit in Cash,17194,82641.1,,,NA,2013,10,11,2013-10-11,16:04:28,2013-10-11T16:04:28,15399
,T00754314,A00002574,Debit,Remittance to Another Bank,9546,23106.8,Household,Capital One,61405271,2013,10,11,2013-10-11,15:48:35,2013-10-11T15:48:35,15400
,T00789851,A00002694,Debit,Remittance to Another Bank,3532,45637.2,Household,Capital One,95437645,2013,10,11,2013-10-11,14:30:53,2013-10-11T14:30:53,15401
,T01136722,A00003883,Debit,Cash Withdrawal,1600,25016.1,,,NA,2013,10,11,2013-10-11,15:09:27,2013-10-11T15:09:27,15402
,T01135763,A00003882,Credit,Collection from Another Bank,3246,25324.7,,Wells Fargo & Co.,64650767,2013,10,11,2013-10-11,15:18:12,2013-10-11T15:18:12,15403
,T01272412,A00004352,Credit,Credit in Cash,24269,70264.6,,,NA,2013,10,11,2013-10-11,09:09:59,2013-10-11T09:09:59,15404
,T00294778,A00001006,Debit,Remittance to Another Bank,33,28077.7, ,Morgan Stanley,51874184,2013,10,11,2013-10-11,14:12:22,2013-10-11T14:12:22,15405
,T00298571,A00001018,Debit,Remittance to Another Bank,1614,32433.9,Household,U.S. Bancorp,21977925,2013,10,11,2013-10-11,11:02:14,2013-10-11T11:02:14,15406
,T00332624,A00001132,Debit,Cash Withdrawal,7500,65972.4,,,NA,2013,10,11,2013-10-11,14:33:41,2013-10-11T14:33:41,15407
,T00330316,A00001126,Debit,Remittance to Another Bank,2791,27053.2,Household,Charles Schwab Corp.,12984758,2013,10,11,2013-10-11,09:09:49,2013-10-11T09:09:49,15408
,T00685866,A00002342,Debit,Cash Withdrawal,630,19200.4,,,NA,2013,10,11,2013-10-11,13:38:60,2013-10-11T13:38:60,15409
,T00265388,A00000907,Credit,Collection from Another Bank,3178,26972.4,,Bank of America,90560471,2013,10,11,2013-10-11,11:48:17,2013-10-11T11:48:17,15410
,T00834756,A00002841,Credit,Credit in Cash,9010,31814.8,,,NA,2013,10,11,2013-10-11,12:60:49,2013-10-11T12:60:49,15411
,T00837254,A00002849,Credit,Collection from Another Bank,6677,7577,Old Age Pension,JPMorgan Chase,15285545,2013,10,11,2013-10-11,13:56:17,2013-10-11T13:56:17,15412
,T01069862,A00003654,Debit,Cash Withdrawal,16600,37366.7,,,NA,2013,10,11,2013-10-11,16:50:44,2013-10-11T16:50:44,15413
,T00726049,A00002484,Debit,Remittance to Another Bank,1390,30070.7, ,Capital One,72945260,2013,10,11,2013-10-11,12:48:42,2013-10-11T12:48:42,15414
,T00703194,A00002410,Credit,Collection from Another Bank,6105,29825,Old Age Pension,Charles Schwab Corp.,71350979,2013,10,11,2013-10-11,09:49:43,2013-10-11T09:49:43,15415
,T01583886,A00005385,Debit,Cash Withdrawal,6600,42966.1,,,NA,2013,10,11,2013-10-11,15:31:43,2013-10-11T15:31:43,15416
,T01583611,A00005385,Credit,Collection from Another Bank,14936,49566.1,,State Street Corp.,21876913,2013,10,11,2013-10-11,12:38:48,2013-10-11T12:38:48,15417
,T01584349,A00005387,Credit,Credit in Cash,10051,10451,,,NA,2013,10,11,2013-10-11,13:02:48,2013-10-11T13:02:48,15418
,T01599211,A00005428,Debit,Cash Withdrawal,12500,38962,,,NA,2013,10,11,2013-10-11,14:02:59,2013-10-11T14:02:59,15419
,T00858909,A00002926,Debit,Cash Withdrawal,3400,31968.5,,,NA,2013,10,11,2013-10-11,10:01:05,2013-10-11T10:01:05,15420
,T00560980,A00001909,Debit,Remittance to Another Bank,43,19770.7,Household,JPMorgan Chase,56638652,2013,10,11,2013-10-11,11:35:23,2013-10-11T11:35:23,15421
,T00815822,A00002779,Credit,Credit in Cash,17308,55838.8,,,NA,2013,10,11,2013-10-11,13:25:27,2013-10-11T13:25:27,15422
,T01029181,A00003514,Debit,Cash Withdrawal,1380,17192.2,,,NA,2013,10,11,2013-10-11,14:45:11,2013-10-11T14:45:11,15423
,T01028658,A00003513,Debit,Remittance to Another Bank,2185,35734.3, ,State Street Corp.,20442784,2013,10,11,2013-10-11,12:38:45,2013-10-11T12:38:45,15424
,T00171822,A00000576,Credit,Collection from Another Bank,6207,23491.9,Old Age Pension,State Street Corp.,30300313,2013,10,11,2013-10-11,13:12:53,2013-10-11T13:12:53,15425
,T00168363,A00000563,Credit,Credit in Cash,9368,32088.5,,,NA,2013,10,11,2013-10-11,12:59:50,2013-10-11T12:59:50,15426
,T00377344,A00001285,Debit,Remittance to Another Bank,7213,51515.4,Household,State Street Corp.,21816671,2013,10,11,2013-10-11,12:55:16,2013-10-11T12:55:16,15427
,T00377272,A00001285,Credit,Credit in Cash,19039,58728.4,,,NA,2013,10,11,2013-10-11,12:33:13,2013-10-11T12:33:13,15428
,T00161873,A00000541,Debit,Cash Withdrawal,10300,30569.5,,,NA,2013,10,11,2013-10-11,13:24:22,2013-10-11T13:24:22,15429
,T00165830,A00000555,Credit,Credit in Cash,22668,67957.9,,,NA,2013,10,11,2013-10-11,16:42:03,2013-10-11T16:42:03,15430
,T00999455,A00003413,Credit,Credit in Cash,7481,31278.9,,,NA,2013,10,11,2013-10-11,11:48:12,2013-10-11T11:48:12,15431
,T00999917,A00003413,Debit,Cash Withdrawal,3700,27578.9,,,NA,2013,10,11,2013-10-11,13:37:00,2013-10-11T13:37:00,15432
,T00071298,A00000238,Credit,Collection from Another Bank,3351,7202,,Goldman Sachs,50988632,2013,10,11,2013-10-11,10:32:17,2013-10-11T10:32:17,15433
,T00081787,A00000274,Credit,Credit in Cash,20398,44836.7,,,NA,2013,10,11,2013-10-11,12:34:53,2013-10-11T12:34:53,15434
,T00059026,A00000197,Debit,Remittance to Another Bank,9454,49105.6,Household,Citigroup,67286312,2013,10,11,2013-10-11,08:58:36,2013-10-11T08:58:36,15435
,T00113886,A00000385,Credit,Collection from Another Bank,3469,20430.7,,Goldman Sachs,60511863,2013,10,11,2013-10-11,16:12:10,2013-10-11T16:12:10,15436
,T00066930,A00000222,Debit,Cash Withdrawal,24900,46879.3,,,NA,2013,10,11,2013-10-11,11:32:12,2013-10-11T11:32:12,15437
,T00913195,A00003113,Credit,Credit in Cash,38014,51714,,,NA,2013,10,11,2013-10-11,12:39:57,2013-10-11T12:39:57,15438
,T00522187,A00001782,Debit,Remittance to Another Bank,3231,29679,Household,Citigroup,99716561,2013,10,11,2013-10-11,08:45:47,2013-10-11T08:45:47,15439
,T00470654,A00001603,Credit,Credit in Cash,7611,33068.3,,,NA,2013,10,11,2013-10-11,16:37:45,2013-10-11T16:37:45,15440
,T00498471,A00001699,Debit,Remittance to Another Bank,3463,21262.6,Household,Goldman Sachs,62475007,2013,10,11,2013-10-11,13:09:22,2013-10-11T13:09:22,15441
,T00700215,A00002396,Debit,Remittance to Another Bank,2548,20572.9,Household,JPMorgan Chase,75456380,2013,10,11,2013-10-11,13:56:20,2013-10-11T13:56:20,15442
,T00767160,A00002620,Credit,Credit in Cash,5783,30834.6,,,NA,2013,10,11,2013-10-11,09:14:40,2013-10-11T09:14:40,15443
,T00621862,A00002122,Debit,Remittance to Another Bank,7663,52484.7,Household,Bank of New York Mellon Corp.,7883274,2013,10,11,2013-10-11,10:55:29,2013-10-11T10:55:29,15444
,T01879398,A00006363,Credit,Credit in Cash,11720,38382.8,,,NA,2013,10,11,2013-10-11,11:49:18,2013-10-11T11:49:18,15445
,T03123006,A00010364,Debit,Remittance to Another Bank,6262,40250.7,Household,Citigroup,67477196,2013,10,11,2013-10-11,08:19:53,2013-10-11T08:19:53,15446
,T00903243,A00003078,Credit,Collection from Another Bank,3348,10244,,Capital One,85435038,2013,10,11,2013-10-11,10:12:40,2013-10-11T10:12:40,15447
,T00900599,A00003069,Credit,Credit in Cash,23156,64810.9,,,NA,2013,10,11,2013-10-11,13:47:19,2013-10-11T13:47:19,15448
,T00013892,A00000047,Credit,Collection from Another Bank,35257,79402.2,,Bank of New York Mellon Corp.,45187926,2013,10,11,2013-10-11,09:19:29,2013-10-11T09:19:29,15449
,T00009616,A00000034,Credit,Collection from Another Bank,31845,32445,,Citigroup,2569228,2013,10,11,2013-10-11,09:51:29,2013-10-11T09:51:29,15450
,T00887783,A00003028,Credit,Collection from Another Bank,4214,4614,Old Age Pension,Wells Fargo & Co.,87715136,2013,10,11,2013-10-11,13:18:09,2013-10-11T13:18:09,15451
,T00887184,A00003026,Credit,Credit in Cash,20740,58648.2,,,NA,2013,10,11,2013-10-11,08:40:23,2013-10-11T08:40:23,15452
,T00478262,A00001630,Credit,Collection from Another Bank,5862,18486,Old Age Pension,Charles Schwab Corp.,42275017,2013,10,11,2013-10-11,08:31:58,2013-10-11T08:31:58,15453
,T00528033,A00001801,Debit,Cash Withdrawal,11200,31137.2,,,NA,2013,10,11,2013-10-11,15:20:02,2013-10-11T15:20:02,15454
,T01143212,A00003909,Debit,Cash Withdrawal,7200,37442.7,,,NA,2013,10,11,2013-10-11,15:50:36,2013-10-11T15:50:36,15455
,T01701172,A00005767,Credit,Credit in Cash,8608,36886.6,,,NA,2013,10,11,2013-10-11,13:49:50,2013-10-11T13:49:50,15456
,T00439189,A00001493,Debit,Remittance to Another Bank,51,17868, ,Wells Fargo & Co.,85806101,2013,10,11,2013-10-11,13:53:02,2013-10-11T13:53:02,15457
,T00233186,A00000793,Debit,Remittance to Another Bank,851,18781.1,,State Street Corp.,95059883,2013,10,11,2013-10-11,08:30:35,2013-10-11T08:30:35,15458
,T01050336,A00003593,Debit,Remittance to Another Bank,4524,31967.3,Household,Bank of New York Mellon Corp.,49978005,2013,10,11,2013-10-11,10:13:21,2013-10-11T10:13:21,15459
,T02809963,A00009307,Credit,Credit in Cash,32383,61240.9,,,NA,2013,10,11,2013-10-11,08:42:14,2013-10-11T08:42:14,15460
,T02789141,A00009236,Credit,Credit in Cash,11906,28473.9,,,NA,2013,10,11,2013-10-11,12:51:25,2013-10-11T12:51:25,15461
,T00324140,A00001107,Credit,Collection from Another Bank,6390,13600,Old Age Pension,PNC Financial Services,72903412,2013,10,11,2013-10-11,15:20:28,2013-10-11T15:20:28,15462
,T00284282,A00000977,Credit,Credit in Cash,14041,46661.8,,,NA,2013,10,11,2013-10-11,11:59:09,2013-10-11T11:59:09,15463
,T00796083,A00002712,Credit,Collection from Another Bank,6604,30304.6,Old Age Pension,State Street Corp.,16008741,2013,10,11,2013-10-11,09:11:23,2013-10-11T09:11:23,15464
,T00720276,A00002467,Credit,Credit in Cash,22753,70432.7,,,NA,2013,10,11,2013-10-11,13:44:38,2013-10-11T13:44:38,15465
,T00756407,A00002581,Debit,Cash Withdrawal,5280,32794.3,,,NA,2013,10,11,2013-10-11,12:46:14,2013-10-11T12:46:14,15466
,T00759677,A00002592,Credit,Credit in Cash,11759,28952.3,,,NA,2013,10,11,2013-10-11,14:60:24,2013-10-11T14:60:24,15467
,T00738624,A00002523,Debit,Remittance to Another Bank,41,30097.5,Insurance Payment,Morgan Stanley,57632476,2013,10,11,2013-10-11,15:09:36,2013-10-11T15:09:36,15468
,T00844648,A00002876,Debit,Remittance to Another Bank,5231,52368.8,Household,Goldman Sachs,30939269,2013,10,11,2013-10-11,11:45:49,2013-10-11T11:45:49,15469
,T00840847,A00002862,Debit,Cash Withdrawal,3700,67639.2,,,NA,2013,10,11,2013-10-11,15:34:55,2013-10-11T15:34:55,15470
,T00840729,A00002862,Debit,Remittance to Another Bank,5728,61911.2, ,Bank of America,24443286,2013,10,11,2013-10-11,09:33:17,2013-10-11T09:33:17,15471
,T00889902,A00003035,Credit,Collection from Another Bank,46312,81902.9,,Citigroup,68641763,2013,10,11,2013-10-11,08:02:46,2013-10-11T08:02:46,15472
,T00926004,A00003157,Credit,Collection from Another Bank,6273,12964.5,Old Age Pension,Citigroup,36065280,2013,10,11,2013-10-11,13:06:55,2013-10-11T13:06:55,15473
,T00850176,A00002896,Credit,Collection from Another Bank,3221,17474.2,,TD Bank,36761188,2013,10,11,2013-10-11,11:01:15,2013-10-11T11:01:15,15474
,T00850248,A00002896,Debit,Remittance to Another Bank,1852,15622.2,Household,PNC Financial Services,14075744,2013,10,11,2013-10-11,10:33:00,2013-10-11T10:33:00,15475
,T00506846,A00001731,Credit,Collection from Another Bank,4758,22359.8,Old Age Pension,Wells Fargo & Co.,89825009,2013,10,11,2013-10-11,09:42:48,2013-10-11T09:42:48,15476
,T00506532,A00001730,Debit,Remittance to Another Bank,1978,27125.9,Household,Charles Schwab Corp.,42885518,2013,10,11,2013-10-11,11:56:37,2013-10-11T11:56:37,15477
,T00507140,A00001731,Debit,Cash Withdrawal,800,21559.8,,,NA,2013,10,11,2013-10-11,16:01:52,2013-10-11T16:01:52,15478
,T00846803,A00002884,Credit,Credit in Cash,5810,28348,,,NA,2013,10,11,2013-10-11,16:48:30,2013-10-11T16:48:30,15479
,T00849802,A00002895,Debit,Remittance to Another Bank,5598,34674.3,Household,Bank of America,10887700,2013,10,11,2013-10-11,13:30:23,2013-10-11T13:30:23,15480
,T00415160,A00001410,Credit,Credit in Cash,2800,24148.2,,,NA,2013,10,11,2013-10-11,10:21:40,2013-10-11T10:21:40,15481
,T00419359,A00001422,Debit,Remittance to Another Bank,2655,29413,Household,Bank of New York Mellon Corp.,24991828,2013,10,11,2013-10-11,15:04:20,2013-10-11T15:04:20,15482
,T00204973,A00000697,Credit,Credit in Cash,22067,55102.3,,,NA,2013,10,11,2013-10-11,08:27:28,2013-10-11T08:27:28,15483
,T00252654,A00000866,Credit,Credit in Cash,12644,42842.7,,,NA,2013,10,11,2013-10-11,11:17:21,2013-10-11T11:17:21,15484
,T00251906,A00000863,Debit,Remittance to Another Bank,6087,100288.2,Household,Bank of America,35133409,2013,10,11,2013-10-11,15:59:04,2013-10-11T15:59:04,15485
,T00192178,A00000652,Debit,Remittance to Another Bank,7591,38366.2,Household,State Street Corp.,56959491,2013,10,11,2013-10-11,13:44:45,2013-10-11T13:44:45,15486
,T00193795,A00000657,Credit,Credit in Cash,4393,26048.5,,,NA,2013,10,11,2013-10-11,13:17:03,2013-10-11T13:17:03,15487
,T00202003,A00000686,Debit,Remittance to Another Bank,983,36131.5,Insurance Payment,JPMorgan Chase,65920859,2013,10,11,2013-10-11,14:14:30,2013-10-11T14:14:30,15488
,T03402746,A00011295,Debit,Cash Withdrawal,6600,41226.2,Household,,0,2013,10,11,2013-10-11,08:18:57,2013-10-11T08:18:57,15489
,T03394156,A00011265,Credit,Credit in Cash,3400,24801.7,,,NA,2013,10,11,2013-10-11,09:04:46,2013-10-11T09:04:46,15490
